DFV71526388,,Jillian,Montoya,Burke,cursus.non@fringilla.co.uk,mollis.non@facilisisloremtristique.co.uk,056 0872 3563,39CC29A6-6B53-ACA0-9E74-CB607CB71EE4,,1954-06-27,,2382 Sed St.,181-8074 Mauris. St.,Chad,2012-11-07,,PhD,Full time,Computer Science,Applied,Government sponsored,UK
DGE37273392,,Geoffrey,Guerrero,Holden,amet.lorem.semper@adipiscingfringillaporttitor.edu,malesuada@Vivamussitamet.ca,(012126) 15609,6F0FB98A-C886-F6DC-D231-9698DA80EDB7,,1969-05-28,Female,972-7514 Metus. Rd.,661-2557 Curabitur St.,Gambia,2012-09-11,,PhD,Part time,Computer Science,Graduated,Self funding,UK
DKF11866384,,Haley,Shaffer,Franks,in.magna@Aeneanegestashendrerit.edu,montes.nascetur@maurisutmi.ca,07624 378968,45E60C09-A0D8-BFFC-98C3-19FECE88F59C,,1956-10-25,,4838 Sit Road,8010 Consequat Avenue,Guinea,2014-05-09,,MPhil,Full time,Computer Science,Applied,Government sponsored,UK
DMO76192196,,Ulla,Russo,Park,tellus.Phasellus.elit@Fuscediam.co.uk,consectetuer.ipsum@Etiam.edu,(016661) 99514,C9163336-05DE-8127-4B5F-A19245C7DCC7,,1957-07-08,,568-2374 Tempor St.,331-5677 Ridiculus Ave,British Indian Ocean Territory,2016-05-15,,PhD,Part time,Computer Science,Withdrawn,Self funding,Foreign
DQL19280664,,Patricia,Daniel,Wallace,ridiculus.mus.Proin@Sed.net,ultricies.ligula@mieleifend.org,(024) 8313 1378,01692546-ED57-1BE1-B189-012958A54D41,,1941-08-22,Male,"581-2943 Eget, Avenue",Ap #359-4696 Nisi. Ave,Poland,2015-12-14,,MPhil,Part time,Computer Science,Applied,Project funded,Foreign
DST31336570,,Barrett,Lynn,Santana,magna@nisiAenean.com,Aliquam.rutrum.lorem@nislMaecenas.com,0391 835 2809,32EA9A95-9CB8-D70E-36DC-B253961ACDF3,,1932-04-28,Female,3210 At Street,Ap #450-9437 Neque. St.,Trinidad and Tobago,2014-10-17,,PhD,Part time,Computer Science,Enrolled,Government sponsored,UK
DUW46797163,,Gray,Rasmussen,Hyde,Proin.vel@ridiculusmusProin.org,eu.tempor@CurabiturdictumPhasellus.ca,076 6305 4626,025D8E0B-9A7C-E543-E394-A0C7B7144347,,1964-09-05,Male,Ap #240-836 Enim Road,6312 Convallis St.,Montenegro,2012-02-22,,MPhil,Full time,Computer Science,Withdrawn,Self funding,UK
DVE20142267,,Justina,Yates,Hayes,erat.vitae.risus@et.ca,nec@malesuadaiderat.net,056 4327 8002,98866836-76A6-BC79-49A8-5D29ADB1F5F7,,1951-04-07,Male,645-4556 Porttitor St.,Ap #137-4656 Nam St.,Brazil,2016-07-24,,PhD,Part time,Computer Science,Applied,UniL Scholarship,EU
DVW07823666,,Kenneth,Stephenson,Coffey,augue.ut.lacus@Quisqueornare.co.uk,orci@metus.ca,0800 041392,BEE72094-DAC1-7E48-1D2E-6EF847FF26EA,,1929-01-19,,150-9324 Pellentesque St.,"P.O. Box 992, 5485 Malesuada. Road",Oman,2012-05-26,,MPhil,Part time,Computer Science,Graduated,Project funded,Foreign
DWD97056737,,Giselle,Clayton,Duffy,tellus.Phasellus.elit@Fuscediam.co.uk,sociis.natoque@pedeblanditcongue.co.uk,0500 068265,15A97DF8-6EF3-9C25-85A8-967402F7900D,,1976-07-21,Female,"790-4986 Vitae, Rd.",349-5952 Nam Av.,Mexico,2012-07-08,,PhD,Full time,Computer Science,Enrolled,Project funded,
DXA62377044,Dr.,Clayton,Snow,Hall,at@dictumcursus.ca,Duis@velturpisAliquam.co.uk,055 3611 2037,CCB8BAF2-F880-A2F7-72AA-FA41D57CE528,,1942-04-13,Female,"Ap #969-1575 Lectus, Avenue","551-3787 Nec, Street",Georgia,2012-02-03,,MSc,Full time,Computer Science,Graduated,Government sponsored,Foreign
DXA69458264,Mr.,Haley,Robinson,Charles,pede.Cum.sociis@musDonec.ca,commodo@quisdiam.com,055 8292 3970,C0891E72-223B-5F5F-71C9-A5BA8D11FA1F,,1967-11-26,,861-9312 Sed Street,748-873 Magnis Av.,Lithuania,2014-05-07,,PhD,Full time,Computer Science,Applied,Government sponsored,International
DZN36754457,,Maya,Sawyer,Bernard,in.cursus@luctusfelispurus.org,placerat.orci.lacus@et.org,0500 446776,C79495B1-7FAE-FE42-EB9B-DEBC2937C344,,1930-02-11,,Ap #983-2287 Elementum Rd.,325-3314 Nisi. Road,French Polynesia,2014-05-16,,MSc,Full time,Computer Science,Enrolled,Industry funding,UK
EBQ69788312,,Chantale,Trujillo,Cantu,libero.mauris@Crassed.net,sem.ut.dolor@mollisdui.org,(01223) 34054,A6279ED3-C003-88DB-2958-7C4A6B0381EC,,1970-01-20,Other,2192 Nam Street,3151 Dictum Av.,Moldova,2016-01-20,,MPhil,Full time,Computer Science,Enrolled,UniL Scholarship,EU
EDF72877249,Mr.,Maisie,Knox,Mooney,Curabitur.massa.Vestibulum@etmalesuada.net,adipiscing.Mauris@diamProin.com,070 7824 6781,963435F2-7D78-46D4-2B7F-4759E73F0C66,,1984-11-20,Other,"P.O. Box 363, 7584 Magna, St.",4692 Natoque Ave,Chad,2014-10-26,,MPhil,Full time,Computer Science,Graduated,Government sponsored,Foreign
EDV91083239,Mrs.,Echo,Dunn,Poole,dignissim@auctorvitaealiquet.com,eu.eros.Nam@eliterat.ca,0800 1111,7E515D4D-95D0-F898-0C52-A3C960E3DD67,,1921-03-21,Other,"P.O. Box 184, 5744 Neque. St.","P.O. Box 193, 8055 Ornare, Road",Jamaica,2016-03-06,,MPhil,Part time,Computer Science,Applied,Industry funding,International
EFD57222223,,Anika,Craig,Newton,ullamcorper@hendrerit.ca,hendrerit.neque@sociisnatoque.edu,0992 488 6240,AAD5C400-5B67-48C4-EC96-99A0D8A58E10,,1969-05-22,Male,599-1863 Placerat. Road,2639 Mauris Avenue,Uganda,2015-04-18,,MPhil,Part time,Computer Science,Enrolled,Government sponsored,EU
EFE42949201,,Beverly,Trevino,Maldonado,ac.mattis@malesuadafames.net,mauris.Integer.sem@Vestibulumante.ca,0331 495 3837,F69D9AD4-E619-451C-2E75-2D6097032F6A,,1978-05-30,,Ap #972-3912 Ac Rd.,778-3083 Habitant St.,Papua New Guinea,2016-06-13,,PhD,Full time,Computer Science,Withdrawn,Government sponsored,UK
EFY83775194,Dr.,Hanae,Stafford,Taylor,est@vehiculaaliquetlibero.edu,et.commodo.at@enim.edu,0925 564 3472,C8F15FC1-A66D-D5B5-292C-41BDAB959AB6,,1927-08-27,Male,935 Sed Road,"Ap #333-7184 Tempus, Avenue",Aruba,2016-07-19,,MSc,Full time,Computer Science,Enrolled,UniL Scholarship,EU
EIH85892495,,Cody,Jackson,Church,eu.enim@ligulaNullam.edu,Maecenas@convallisdolorQuisque.co.uk,0800 1111,15FA4C7A-EECC-459B-2A9D-1022D50A53C9,,1958-12-09,,484-4888 Lacus. Road,"P.O. Box 409, 3388 Id, Ave",Zambia,2015-10-16,,PhD,Full time,Computer Science,Withdrawn,UniL Scholarship,International
EJL00723848,,Rashad,Shepherd,Jennings,lorem.ipsum.sodales@ametfaucibus.org,Sed.nulla.ante@nullavulputate.edu,07370 544581,07797288-3906-F5B6-4E04-0A0E40730A90,,1987-10-13,Male,"P.O. Box 587, 1451 Vehicula Rd.","P.O. Box 302, 7074 In Av.",Isle of Man,2014-06-30,,PhD,Part time,Computer Science,Withdrawn,Government sponsored,EU
ELA12356350,,Lacota,Boyd,Skinner,erat.volutpat@venenatislacusEtiam.co.uk,libero.nec@amet.co.uk,070 5250 3226,7828C4C8-B673-AEE7-7AEF-510FAA69DAB4,,1975-10-07,Female,941-9774 Cubilia Av.,Ap #880-575 Per Road,China,2013-10-31,,PhD,Part time,Computer Science,Enrolled,Project funded,Foreign
ELE09804989,Dr.,Chanda,Leonard,Moses,non.quam@nuncsedlibero.com,blandit@Aliquamrutrum.net,0845 46 46,55B89774-2D27-8DA6-50B0-DBFAA352CB92,,1921-01-21,Other,255-2872 Aliquam Ave,"P.O. Box 914, 3262 Integer Street",Svalbard and Jan Mayen Islands,2013-07-18,,MSc,Full time,Computer Science,Applied,Project funded,Foreign
EMP69187024,Ms.,Hilel,Snider,Haney,arcu@aliquam.org,pharetra.ut@Mauris.edu,(027) 3845 6786,C4D47CD5-6C56-899B-7334-DE245A2317CC,,1936-04-23,,Ap #796-9579 Cursus Avenue,1269 Etiam Rd.,Denmark,2013-11-05,,MSc,Full time,Computer Science,Graduated,Government sponsored,Foreign
EPH55915498,Mrs.,Baxter,Witt,Wyatt,tortor.at@aliquetvelvulputate.com,sit.amet.luctus@enimEtiamgravida.org,0800 549820,4D699E03-A3C8-0982-9E5E-7F591C0FB96D,,1968-07-31,,4011 Metus Street,"1305 Laoreet, Avenue",Switzerland,2013-05-09,,MSc,Full time,Computer Science,Withdrawn,Self funding,International
EQG42287110,,Kirk,England,Jacobson,ligula@cursusvestibulum.edu,ullamcorper.nisl@convallisincursus.org,(024) 6992 6415,2A59EDB5-8547-4085-5B41-8B52CB57A352,,1972-02-09,Female,Ap #477-6615 Semper Street,"P.O. Box 600, 2965 Et Rd.",New Zealand,2014-03-16,,PhD,Full time,Computer Science,Withdrawn,Government sponsored,Foreign
ERR57238934,,Todd,Miranda,George,pede.Cras@Fuscealiquam.co.uk,erat@feugiatmetus.org,0845 46 49,C0B08EDB-4539-41D9-29C2-4E27E80F4EBD,,1937-06-11,Female,Ap #337-6481 Feugiat Road,"P.O. Box 607, 1084 Metus Avenue","Bonaire, Sint Eustatius and Saba",2013-10-20,,MSc,Full time,Computer Science,Applied,Government sponsored,EU
ESX47929081,,Kimberley,Potter,Mack,iaculis.nec.eleifend@ametdapibusid.ca,In.ornare@nec.net,07363 310337,97751BBD-F968-C8AC-6479-0FE64127992D,,1962-06-23,Other,5470 Tempus Av.,9960 Sapien. Rd.,Mauritius,2013-04-28,,PhD,Full time,Computer Science,Graduated,UniL Scholarship,International
EYG99743387,,Logan,Frank,Orr,Cras.convallis@dolortempus.ca,velit.in.aliquet@Namtempordiam.net,(027) 4580 3160,AA3E5298-5794-CF83-CDA8-4FDC01111158,,1966-09-19,Other,434 Scelerisque St.,742-7552 Ac Road,Trinidad and Tobago,2014-09-07,,MSc,Full time,Computer Science,Applied,UniL Scholarship,International
FAB57031732,,Gisela,Owens,Massey,Curae@euturpis.ca,vitae@imperdiet.org,(0117) 974 7748,338DDD3D-0BFC-C143-8C82-771BDA79BFAF,,1946-05-14,Other,"P.O. Box 313, 7721 Purus, Rd.",330-1435 Vitae Avenue,Cambodia,2013-03-17,,MPhil,Part time,Computer Science,Graduated,Project funded,Foreign
FAM16558931,Dr.,Lillian,Farley,Patrick,risus.quis.diam@consectetuerrhoncus.org,nec@gravida.edu,076 3602 1264,C1734C6E-B662-7CE8-54C0-FA143C477E75,,1953-07-02,,Ap #632-8443 Est. Ave,"P.O. Box 716, 7848 Eu, Street",Ukraine,2016-07-16,,MSc,Part time,Computer Science,Graduated,Project funded,UK
FBV85308955,Ms.,Hiroko,Witt,Wyatt,Cum@ligulaNullamfeugiat.com,Aliquam@rhoncus.org,0800 997 7910,BEE10A9B-F746-9DEC-388C-8AC1D6A6B5D5,,1971-12-19,,Ap #796-226 Velit Ave,803-7154 Egestas Avenue,Mali,2015-04-26,,MSc,Full time,Computer Science,Withdrawn,Project funded,EU
FCO01937338,,Levi,Newton,Middleton,parturient.montes@magnaUttincidunt.org,Aenean@ametanteVivamus.edu,(01997) 295597,5D5A8058-B64A-6ABB-C960-77B1EF4D542F,,1970-03-22,Other,1586 Purus. Rd.,4163 Habitant Rd.,Hong Kong,2013-10-10,,MPhil,Full time,Computer Science,Graduated,UniL Scholarship,UK
FGA71915754,Ms.,Zane,Ochoa,Lynn,Morbi@lacus.edu,pretium.et.rutrum@eu.org,0800 1111,579C115A-E549-AF84-E5C8-FEB24B132249,,1957-10-21,,"501-8990 Est, Road",544 Blandit. Ave,Georgia,2015-01-29,,MPhil,Part time,,Withdrawn,Project funded,UK
FGI11104759,,Delilah,Wilkerson,Andrews,at@lorem.edu,Nam.porttitor.scelerisque@eratEtiam.edu,070 4593 9690,5E0A97F5-482C-CDF2-24C4-3B165D4343E3,,1988-08-14,Female,2885 Phasellus Av.,Ap #849-4296 Eu Av.,Bahrain,2015-05-07,,PhD,Part time,Computer Science,Enrolled,Industry funding,UK
FHB81378348,,Tucker,West,Bird,vitae.diam@Aeneansedpede.com,Integer.vitae@penatibusetmagnis.co.uk,07554 964098,6BD95BC9-6A5D-52FC-C6F5-E375D5A46B64,,1948-07-02,Male,4182 Tellus. Ave,402-3241 Sed Avenue,Estonia,2013-05-15,,MSc,Full time,Computer Science,Enrolled,Self funding,UK
FLG90804654,,Hermione,Prince,Benton,eros.nec.tellus@interdumliberodui.ca,massa@egestas.net,0396 856 7317,8D0819CF-40FC-25DD-92F9-DBE81C3397DC,,1937-03-13,,"P.O. Box 622, 6520 Sociosqu Ave","P.O. Box 985, 6747 Quis, Ave",Sao Tome and Principe,2014-11-01,,PhD,Full time,Computer Science,Enrolled,Self funding,International
FLI09370442,Ms.,Alden,Cook,Pierce,tortor@atauctor.net,justo.faucibus.lectus@Donec.net,(016977) 6024,2441072C-86D7-57ED-A957-A6E2476BFF99,,1981-11-15,Male,946-2559 Metus Road,"P.O. Box 712, 722 Mauris St.",Mauritius,2016-03-06,,MPhil,Part time,Computer Science,Withdrawn,Industry funding,International
FMD73599788,Mrs.,Acton,Pierce,Mills,Phasellus@ligulaconsectetuer.edu,nec.urna.et@Duisac.co.uk,(021) 9395 4332,3EA23E73-EB48-980E-4602-F8E378AC92EF,,1922-08-12,Other,1755 Morbi Road,Ap #787-4364 Et Ave,French Polynesia,2013-06-04,,MPhil,Part time,Computer Science,Withdrawn,Project funded,UK
FQK41034370,,Xyla,Cannon,Benton,elit.dictum.eu@antedictummi.edu,est.mauris@velitSed.ca,076 6908 2952,8DB8B6FB-BCCE-8DC4-4F1A-6AED8C5D0525,,1962-04-03,Male,4973 Elit Rd.,147-9736 Phasellus Ave,Mali,2012-01-18,,MPhil,Part time,Computer Science,Withdrawn,Government sponsored,UK
FQP38839807,Dr.,Upton,Sloan,Huff,Curae@Aliquam.net,diam.dictum@tempus.net,070 7470 9362,87071AD1-7A09-4AE0-6538-86C4A38A479B,,1934-07-25,,8002 Tristique Avenue,Ap #572-521 Sed Road,Mozambique,2012-10-31,,MSc,Part time,Computer Science,Applied,Self funding,EU
FQS61322924,Dr.,Abra,Howe,Ward,fermentum.metus.Aenean@Phasellusfermentumconvallis.co.uk,metus.vitae.velit@urna.com,0845 46 48,17E86F4A-3010-4131-FA81-1DEEBBA6F9E5,,1972-07-16,,Ap #335-7104 Hymenaeos. Av.,"P.O. Box 293, 9309 Convallis Rd.",Ireland,2013-01-07,,MSc,Full time,Computer Science,Applied,Government sponsored,International
FTD55503754,Ms.,Adria,Fry,Farrell,et@montes.org,Aliquam.ornare.libero@Fusce.net,(012722) 79269,935D62A2-E4E7-A0B0-C70F-172A301D35A4,,1924-07-11,Female,448-4057 Proin Av.,"P.O. Box 897, 4059 Vitae, Rd.",Saint Lucia,2012-01-20,,MPhil,Part time,Computer Science,Enrolled,Industry funding,International
FUM36474464,Mrs.,Zeph,Guy,Alexander,mauris.sit@auguemalesuadamalesuada.ca,metus.sit@elitCurabitursed.ca,0854 510 7441,25A3318F-417F-B218-A461-FBE6A9C5A45A,,1942-03-15,Female,545-6107 Est Road,Ap #363-4170 Pellentesque Street,Gambia,2014-04-17,,MSc,Part time,Computer Science,Enrolled,Self funding,UK
FVJ45880232,Mr.,Gray,Alford,Hudson,venenatis@magnamalesuada.org,Donec.nibh@dolorsitamet.org,(012348) 84086,25B2F665-8A21-04F7-DB05-134E329C94D7,,1922-03-10,Female,297-1398 Eu Av.,Ap #633-4234 Semper St.,Sweden,2013-08-23,,PhD,Part time,Computer Science,Withdrawn,UniL Scholarship,EU
FVQ88847136,,Sylvia,Riddle,Reed,dapibus@tincidunt.co.uk,vitae@Proinsed.edu,056 5681 1101,2883F328-9DEF-C838-4C97-5BC8AD7F8A19,,1919-07-09,Other,"P.O. Box 916, 596 Vehicula Street",Ap #336-1155 Conubia Rd.,Jersey,2014-10-20,,MSc,Part time,Computer Science,Enrolled,Project funded,UK
FWF01021841,,Hyacinth,Dunlap,Britt,lacus@semsemper.com,Aliquam.tincidunt.nunc@sitametornare.edu,0800 573978,B71E4E02-FB7F-4DE4-D826-F501EF8E38A1,,1985-02-17,Male,"P.O. Box 155, 723 Amet St.",756-3827 Tincidunt Road,"Virgin Islands, British",2015-09-05,,MPhil,Full time,Computer Science,Applied,Industry funding,Foreign
FWN34455071,,Susan,Delgado,Luna,ullamcorper@Aliquamultricesiaculis.edu,odio.a@vulputatevelit.com,(029) 3616 4530,C8C6F0B6-8D0F-82AC-C9DE-4F162BF968D9,,1988-09-28,,7082 Orci. Av.,6746 Enim Av.,Ethiopia,2013-06-01,,MPhil,Full time,Computer Science,Withdrawn,Self funding,UK
FXQ45567925,Dr.,Valentine,Stevens,Boyle,semper.tellus.id@eratvitae.org,nec@ridiculusmus.edu,(024) 0763 8807,39D9033A-E073-62C0-33F4-6A63DAD6C1B3,,1976-10-07,,168-6769 Dapibus St.,"6538 Quam, Ave",Micronesia,2016-06-09,,MSc,Full time,Computer Science,Enrolled,Government sponsored,EU
FZQ12102714,Mr.,Yuli,Bradford,Foreman,Nulla.eu@convallisantelectus.net,elementum.at@aceleifendvitae.com,055 9015 7964,4D7870F5-B751-7F24-7C1C-9D1F84BD6421,,1973-03-15,,753-5762 Ullamcorper Avenue,"P.O. Box 272, 1065 Vestibulum Av.",Tuvalu,2016-03-05,,MPhil,Full time,Computer Science,Withdrawn,Project funded,EU
GAE58061839,,Nathan,Cantrell,Ross,metus.In.nec@arcu.net,mauris.Suspendisse.aliquet@Vivamuseuismodurna.edu,076 3108 6230,D286BCF6-4057-3814-9A8C-52B82F7EF388,,1949-07-01,Other,382-9117 Rutrum St.,"P.O. Box 822, 9471 Dis St.",Kenya,2015-11-08,,PhD,Part time,Computer Science,Enrolled,Project funded,International
GCI74751040,,Ezra,Rodgers,Hansen,luctus@adipiscingelit.com,dictum.mi@ut.net,07624 709108,D74F6F50-4B73-C877-C618-D5C5D37502D6,,1935-01-12,,Ap #381-1649 Nibh St.,"P.O. Box 207, 8408 In Av.",Macao,2016-07-13,,MSc,Full time,Computer Science,Applied,Self funding,Foreign
GDF69236049,,Aladdin,Middleton,Newton,Quisque.ac@tinciduntadipiscing.org,Curae@nibhAliquam.com,0394 940 3092,BF041DF4-CD1F-C5E7-6194-E6FD0134F5B5,,1986-11-28,,973-8002 Morbi Ave,888-4106 Nunc Ave,Mauritius,2012-10-30,,PhD,Full time,Computer Science,Graduated,Government sponsored,Foreign
GDV96893849,Ms.,Jack,Woodward,Casey,velit@metus.ca,Nullam@quamCurabitur.edu,(01055) 71959,309BA403-B9E2-3D88-1BBF-39FB749DCF38,,1937-05-29,,198-729 Erat Ave,"P.O. Box 736, 8001 Tellus St.",Falkland Islands,2012-05-28,,MSc,Full time,Computer Science,Enrolled,UniL Scholarship,Foreign
GDY87206908,,Illiana,Lester,Bryant,lobortis@utipsumac.com,imperdiet@nunc.org,07624 783089,396F8239-B01C-44CF-FB09-DC319B080830,,1984-08-25,Other,"P.O. Box 177, 8277 Gravida. Rd.",Ap #157-2412 Luctus Ave,Singapore,2012-06-05,,MSc,Part time,Computer Science,Applied,UniL Scholarship,EU
GFK13643592,,Chiquita,Allen,Moses,tincidunt.aliquam.arcu@dolorQuisquetincidunt.org,lectus.pede@gravidanuncsed.com,0879 699 4536,7427858F-E651-798C-A285-B3A3ACE2EC16,,1926-06-22,,633-9060 Sed Av.,Ap #975-1638 Phasellus Ave,Saint Vincent and The Grenadines,2013-06-07,,MSc,Full time,Computer Science,Enrolled,Project funded,Foreign
GFT07069822,,Pandora,Williams,Mcintosh,Duis.dignissim@molestie.org,tempor.lorem.eget@aliquetPhasellus.org,0800 1111,102CD781-04C3-11AF-179B-AF6EE5CD6802,,1949-04-20,,424-6707 Eget Road,4457 Ipsum Avenue,Chad,2016-07-06,,PhD,Full time,Computer Science,Applied,Project funded,EU
GGS00080137,,Ronan,Bean,Figueroa,nec.urna@vitaeposuere.net,faucibus@eratvitae.org,(01473) 360290,4170E895-16B5-C0DE-6DE5-02554CEA00A7,,1987-03-04,Male,Ap #267-6278 Non St.,"P.O. Box 933, 3892 Odio. Rd.",Guyana,2013-06-06,,MSc,Part time,Computer Science,Applied,Industry funding,UK
GJT92998333,,Quemby,Clay,Richard,Maecenas@ut.org,Vestibulum.ante.ipsum@ipsumnuncid.edu,(0191) 255 8593,AE35BA5A-D990-BB23-E5A6-D083E53AB896,,1924-07-23,,"P.O. Box 782, 1140 Gravida. Rd.","P.O. Box 936, 2620 Vitae Street",Aruba,2013-08-18,,MSc,Full time,Computer Science,Graduated,UniL Scholarship,UK
GMJ76444847,,Karen,Graves,Griffin,dictum@nislarcu.net,Sed.pharetra.felis@Quisque.edu,(016977) 7024,713F09BD-A19A-237F-EA7B-CD0EB844F959,,1923-03-27,Female,Ap #197-145 Posuere Av.,510-3401 Rhoncus Road,Cyprus,2013-06-13,,MPhil,Part time,Computer Science,Enrolled,UniL Scholarship,EU
GNC97351095,,Chastity,Copeland,Carr,Mauris@Pellentesquehabitantmorbi.edu,magnis.dis@arcuVivamus.com,(0111) 613 9423,D85F32F7-3CF0-F734-BDFF-15F7968228C8,,1935-12-19,,Ap #209-5440 Nisl Street,730-3400 Pulvinar Avenue,Tanzania,2012-01-25,,PhD,Full time,Computer Science,Applied,UniL Scholarship,EU
GNN28099018,,Melodie,Kerr,Lang,egestas.a@ac.com,posuere.cubilia.Curae@ipsumac.co.uk,056 0848 1845,FE4A9E87-6A49-0248-64CC-430F306EF845,,1951-02-08,,"P.O. Box 330, 1248 Consequat Street","P.O. Box 329, 9821 Vivamus St.",India,2014-08-23,,MSc,Full time,Computer Science,Graduated,Government sponsored,EU
GOK02169129,Mrs.,Robert,Griffin,Giles,Cras@utmi.org,pede.ac@quis.co.uk,070 3795 8687,FE7338D8-0847-0813-D883-6234883C55A6,,1944-04-22,Male,5477 Ligula. Rd.,6681 Lacus. Avenue,Puerto Rico,2013-01-02,,MSc,Full time,Computer Science,Graduated,Industry funding,UK
GPG07542488,,Beau,Houston,Robertson,dolor@aliquetProinvelit.net,sociis@facilisiseget.ca,076 5032 6559,25709331-8F5E-506A-FD38-A46C19303DCF,,1956-11-09,,Ap #588-7445 Ut Avenue,"P.O. Box 349, 7346 Ipsum. Rd.",Tuvalu,2016-01-20,,MPhil,Full time,Computer Science,Withdrawn,UniL Scholarship,Foreign
GQM61132774,Mr.,Gabriel,Paul,Davenport,lacinia.Sed@libero.net,Praesent.eu.nulla@idnunc.co.uk,(024) 7797 4032,3B02B539-BCB9-D5CE-F976-F2FB3694E02C,,1979-06-05,,Ap #753-1518 Donec Street,"P.O. Box 448, 452 Nunc St.",Lebanon,2012-01-06,,PhD,Part time,Computer Science,Graduated,UniL Scholarship,EU
GQV52796150,Ms.,Gwendolyn,Lowe,Dixon,dignissim.tempor@urna.net,neque@scelerisquesed.com,07924 698304,BAA89C73-C124-7A3D-F13A-6E3FD26CB80D,,1984-02-23,,Ap #971-3147 Pede Road,222 Nunc St.,El Salvador,2012-11-16,,PhD,Full time,Computer Science,Graduated,Project funded,International
GRF69063047,,Madaline,Warner,Mcguire,dictum.sapien.Aenean@nullaanteiaculis.ca,et.netus@Donecluctusaliquet.co.uk,(026) 5363 7257,A56D58B1-7E3A-44A0-28D4-FA43381383DE,,1919-04-20,Female,"P.O. Box 498, 4256 Sem Ave",Ap #490-6371 Nunc Ave,Barbados,2013-02-26,,PhD,,Computer Science,Applied,Project funded,Foreign
GSM43772334,Mrs.,Peter,Anderson,Simon,Nunc.pulvinar.arcu@non.edu,rutrum.lorem.ac@esttempor.ca,0845 46 45,812E2BB2-A34B-A169-1AEC-7C8948B1B12F,,1934-09-22,,"P.O. Box 282, 8054 Facilisi. St.",1157 Ante Avenue,Sao Tome and Principe,2016-01-20,,PhD,Part time,Computer Science,Withdrawn,Industry funding,EU
GVL32164587,Mrs.,Jin,Barker,Huff,magna@quislectusNullam.co.uk,arcu.Morbi.sit@Donecdignissimmagna.co.uk,(016977) 8502,BDFF48E1-49A5-DF3C-894E-C3C1F255FF1C,,1940-02-27,,Ap #880-5477 Ut Av.,"P.O. Box 950, 4129 Luctus Road","Korea, North",2015-05-22,,MSc,Part time,Computer Science,Applied,Self funding,International
GVW70847780,,Isaac,George,Heath,libero.Morbi.accumsan@lorem.com,Vestibulum.ante.ipsum@Fusce.co.uk,055 0832 4404,9B26F142-7859-4E90-3173-91E5DC9A5641,,1981-12-04,,Ap #465-6018 Imperdiet Ave,"P.O. Box 979, 6831 Amet Rd.",Sint Maarten,2013-03-21,,PhD,Full time,Computer Science,Applied,Project funded,EU
GXE04939930,Ms.,Laurel,Richmond,Sparks,Phasellus.dolor@nuncsit.com,odio.Nam@Donecfringilla.edu,07624 447893,26045B10-0170-D427-84E6-0B6354C07FE8,,1986-07-18,,"Ap #999-6239 Sed, St.",7099 Morbi St.,Hong Kong,2015-12-04,,MPhil,Full time,Computer Science,Withdrawn,UniL Scholarship,Foreign
GYQ88164023,Mrs.,Stephen,Cote,Marsh,sit.amet.faucibus@nisimagna.org,habitant@eu.org,0845 46 49,3B4022E5-9E52-A005-CE6D-BF41D77DC2E4,,1945-10-27,Other,746 Ut St.,999-9436 Scelerisque St.,Finland,2013-12-17,,PhD,Part time,Computer Science,Graduated,Project funded,International
GYR06062412,,Ezra,Keller,Allison,eget.ipsum.Suspendisse@Nullatinciduntneque.co.uk,eget@magnis.net,0820 073 0475,DBE6F6E2-A109-A897-5372-315E843C06FB,,1920-04-16,Other,5862 Sociis Ave,Ap #949-4540 Sed Road,Cocos (Keeling) Islands,2014-05-18,,PhD,Part time,Computer Science,Applied,Government sponsored,UK
HAF74105327,Mr.,Benjamin,Daniels,Chang,erat.eget@etmagnisdis.co.uk,dictum.mi.ac@velarcu.ca,070 8227 9387,DD072F6F-7090-1265-DD39-632E6AC0AEC8,,1934-02-07,Female,534-914 Aliquet. Avenue,"P.O. Box 524, 4753 Metus. Rd.",Nepal,2013-05-19,,MM,Full time,Computer Science,Enrolled,UniL Scholarship,EU
HAW55834897,Ms.,Jeremy,Meyers,Camacho,felis.eget@pulvinararcu.net,egestas@egestasFusce.ca,076 7808 6089,DC7E4033-5D11-78F0-F7CC-388C8B12C2EB,,1926-05-31,Female,Ap #500-3825 Arcu. St.,Ap #503-6088 Auctor Avenue,Andorra,2015-08-16,,PhD,Part time,Computer Science,Withdrawn,Self funding,Foreign
HBV07091705,,Simon,Velasquez,Benton,magna.a@elitdictumeu.edu,augue.Sed@ad.co.uk,07624 256557,6489541D-F855-F60C-5AE9-E3DAE539F292,,1926-06-25,,Ap #878-7672 Vivamus Av.,521-1662 Velit Avenue,Australia,2012-01-15,,MPhil,Full time,Computer Science,Enrolled,Project funded,EU
HCH54984246,,Rogan,Lynn,Barnett,interdum@ipsumsodales.org,tempus@Sed.org,07624 976630,3B67D8FE-1217-A9C2-541A-A4BCC7A85793,,1945-04-28,Other,"P.O. Box 651, 9000 Egestas St.","P.O. Box 972, 4919 Mauris St.",Palau,2012-01-06,,PhD,Full time,Computer Science,Withdrawn,UniL Scholarship,Foreign
